ConsumoMensal,Regiao,DiasNoMes,TarifaPorKWh,ClasseDeConsumo,Impostos,ValorConta
1177.97,Centro-Oeste,30,0.77,Industrial,75.72,982.76
337.2,Nordeste,30,1.39,Industrial,52.64,521.35
1166.29,Sul,30,0.78,Industrial,141.43,1051.14
1716.53,Sul,30,0.88,Industrial,88.83,1599.38
799.24,Sul,30,0.54,Industrial,193.68,625.27
1280.21,Sul,30,0.52,Industrial,86.57,752.28
1598.46,Sudeste,30,0.5,Comercial,141.13,940.36
1079.93,Centro-Oeste,30,0.65,Comercial,153.46,855.41
193.71,Sul,30,0.65,Comercial,36.15,162.06
392.17,Norte,30,1.1,Industrial,169.84,601.23
1247.07,Sul,30,0.98,Residencial,84.81,1306.94
1821.32,Sudeste,30,0.59,Comercial,162.43,1237.01
1101.81,Norte,30,0.89,Industrial,49.66,1030.27
670.4,Centro-Oeste,30,1.05,Industrial,122.3,826.22
752.25,Sul,30,1.07,Industrial,191.04,995.95
1430.43,Sudeste,30,1.33,Industrial,101.96,2004.43
1855.63,Sudeste,30,1.46,Comercial,125.36,2834.58
545.95,Sul,30,0.64,Comercial,32.7,382.11
425.71,Sul,30,1.33,Comercial,179.44,745.63
1855.39,Norte,30,1.44,Residencial,115.79,2787.55
420.82,Sul,30,0.67,Industrial,46.74,328.69
1324.26,Sul,30,0.97,Residencial,105.27,1389.8
54.69,Sudeste,30,1.06,Industrial,95.26,153.23
528.67,Sul,30,1.44,Industrial,65.71,826.99
1867.96,Sul,30,0.61,Residencial,131.8,1271.26
671.36,Nordeste,30,1.27,Industrial,39.85,892.48
710.44,Norte,30,1.06,Comercial,196.89,949.96
1436.86,Sudeste,30,1.27,Residencial,177.27,2002.08
511.46,Nordeste,30,1.0,Comercial,55.2,566.66
1553.84,Nordeste,30,1.2,Residencial,137.89,2002.5
1638.73,Sudeste,30,0.52,Industrial,79.01,931.15
1559.49,Centro-Oeste,30,1.42,Comercial,85.82,2300.3
307.2,Nordeste,30,1.09,Comercial,47.85,382.7
412.23,Sudeste,30,1.02,Comercial,156.68,577.15
661.15,Sudeste,30,0.6,Residencial,153.67,550.36
158.34,Norte,30,1.17,Industrial,143.95,329.21
1319.77,Norte,30,1.31,Comercial,191.76,1920.66
1474.8,Sul,30,1.39,Residencial,84.77,2134.74
68.67,Sudeste,30,1.4,Comercial,37.33,133.47
321.93,Sul,30,1.29,Industrial,104.39,519.68
1720.65,Norte,30,1.1,Residencial,150.52,2043.24
1206.16,Centro-Oeste,30,0.66,Comercial,173.86,969.93
1667.03,Nordeste,30,1.2,Residencial,138.58,2139.02
1129.62,Sul,30,1.19,Residencial,103.72,1447.97
1494.98,Nordeste,30,0.81,Industrial,174.8,1385.73
1795.45,Sudeste,30,1.49,Industrial,165.88,2841.1
596.01,Sul,30,1.36,Residencial,111.57,922.14
1549.0,Sudeste,30,1.15,Residencial,97.48,1878.83
1328.99,Norte,30,1.07,Industrial,133.4,1555.42
569.1,Nordeste,30,1.24,Industrial,46.64,752.32
1204.08,Centro-Oeste,30,0.96,Industrial,173.01,1328.93
859.15,Centro-Oeste,30,1.03,Residencial,63.22,948.14
827.48,Nordeste,30,0.7,Comercial,52.58,631.82
1435.55,Centro-Oeste,30,0.75,Industrial,70.12,1146.78
760.65,Norte,30,0.67,Industrial,62.8,572.44
1441.78,Nordeste,30,1.08,Residencial,79.63,1636.75
168.0,Sul,30,0.56,Comercial,197.05,291.13
795.6,Norte,30,0.81,Residencial,181.95,826.39
1934.2,Centro-Oeste,30,1.07,Comercial,82.32,2151.91
1393.7,Norte,30,1.41,Comercial,168.26,2133.38
1779.11,Sudeste,30,0.72,Industrial,193.43,1474.39
1817.97,Norte,30,1.34,Industrial,122.78,2558.86
1221.5,Centro-Oeste,30,0.59,Comercial,166.82,887.5
918.05,Centro-Oeste,30,1.32,Comercial,147.28,1359.11
573.5,Sudeste,30,0.88,Comercial,178.55,683.23
81.27,Sudeste,30,1.41,Comercial,18.22,132.81
1087.89,Norte,30,0.54,Comercial,176.34,763.8
582.34,Norte,30,1.42,Industrial,17.4,844.32
1914.08,Sul,30,0.56,Residencial,89.14,1161.02
57.05,Nordeste,30,0.9,Residencial,88.11,139.45
852.59,Centro-Oeste,30,1.28,Industrial,51.27,1142.59
1788.36,Norte,30,0.8,Comercial,157.51,1588.2
211.73,Sul,30,0.74,Comercial,14.88,171.56
799.4,Sul,30,0.81,Residencial,126.59,774.1
357.26,Centro-Oeste,30,0.8,Industrial,129.67,415.48
985.47,Centro-Oeste,30,1.03,Comercial,145.43,1160.46
1479.72,Norte,30,1.39,Industrial,147.78,2204.59
1889.2,Norte,30,1.06,Comercial,91.41,2093.96
794.09,Sul,30,0.73,Industrial,96.23,675.92
1164.7,Centro-Oeste,30,0.6,Comercial,193.31,892.13
711.76,Centro-Oeste,30,0.72,Industrial,62.31,574.78
1541.01,Centro-Oeste,30,1.14,Residencial,37.78,1794.53
1214.39,Sul,30,1.08,Comercial,26.29,1337.83
1118.93,Norte,30,0.98,Comercial,12.4,1108.95
158.7,Centro-Oeste,30,0.53,Comercial,168.04,252.15
842.73,Sul,30,0.5,Comercial,40.03,461.39
161.81,Sudeste,30,1.42,Residencial,145.56,375.33
1885.4,Norte,30,1.2,Industrial,181.01,2443.49
1906.5,Sudeste,30,0.81,Comercial,197.68,1741.95
50.28,Sudeste,30,0.89,Comercial,86.66,131.41
1639.92,Sul,30,1.3,Comercial,110.31,2242.21
1937.83,Centro-Oeste,30,0.5,Industrial,152.07,1120.98
1848.06,Sul,30,0.73,Comercial,193.32,1542.4
379.98,Sudeste,30,1.41,Industrial,156.48,692.25
1394.48,Nordeste,30,1.44,Comercial,20.21,2028.26
1151.74,Norte,30,0.75,Residencial,25.96,889.77
1068.98,Centro-Oeste,30,1.0,Industrial,106.07,1175.05
124.35,Nordeste,30,1.03,Industrial,56.56,184.64
1012.83,Sul,30,0.85,Comercial,185.95,1046.86
1508.69,Sul,30,0.73,Residencial,13.36,1114.7
1801.31,Sudeste,30,0.63,Comercial,136.51,1271.34
1971.15,Nordeste,30,1.29,Residencial,51.97,2594.75
146.87,Sul,30,1.24,Industrial,154.24,336.36
153.34,Norte,30,0.83,Comercial,86.84,214.11
1640.2,Sul,30,1.25,Industrial,57.83,2108.08
797.36,Sudeste,30,0.63,Residencial,148.82,651.16
917.91,Sudeste,30,1.27,Industrial,53.24,1218.99
421.62,Centro-Oeste,30,0.73,Residencial,136.23,444.01
1962.68,Norte,30,0.51,Residencial,124.51,1125.48
177.1,Sul,30,1.38,Comercial,182.33,426.73
1124.42,Sul,30,1.05,Residencial,176.6,1357.24
1418.47,Nordeste,30,0.73,Residencial,32.4,1067.88
1704.02,Nordeste,30,0.81,Industrial,196.66,1576.92
1471.27,Norte,30,1.15,Residencial,49.44,1741.4
477.3,Centro-Oeste,30,0.87,Comercial,131.13,546.38
964.56,Sudeste,30,0.59,Comercial,165.91,735.0
1165.49,Nordeste,30,0.75,Residencial,158.08,1032.2
1734.34,Nordeste,30,0.97,Industrial,91.33,1773.64
435.34,Centro-Oeste,30,1.15,Comercial,42.2,542.84
1071.06,Sudeste,30,0.81,Residencial,86.27,953.83
537.28,Sudeste,30,1.02,Industrial,75.47,623.5
1830.92,Nordeste,30,0.92,Industrial,179.04,1863.49
566.01,Sudeste,30,1.2,Comercial,132.54,811.75
115.72,Centro-Oeste,30,0.78,Residencial,141.46,231.72
1984.6,Sul,30,0.54,Industrial,88.11,1159.79
492.1,Norte,30,0.6,Industrial,187.57,482.83
673.15,Sul,30,0.99,Residencial,26.1,692.52
1986.58,Sul,30,1.01,Comercial,187.77,2194.22
1477.04,Sul,30,1.09,Industrial,14.44,1624.41
729.12,Centro-Oeste,30,1.31,Residencial,81.5,1036.65
403.69,Sul,30,0.74,Comercial,132.69,431.42
1070.16,Centro-Oeste,30,1.04,Industrial,86.8,1199.77
1045.73,Centro-Oeste,30,1.14,Industrial,21.72,1213.85
369.59,Norte,30,0.73,Industrial,44.57,314.37
1800.85,Sudeste,30,1.07,Residencial,39.95,1966.86
87.25,Centro-Oeste,30,1.0,Comercial,163.62,250.87
494.89,Sudeste,30,1.21,Industrial,29.43,628.25
1968.1,Centro-Oeste,30,0.95,Industrial,17.32,1887.01
1133.83,Sul,30,0.7,Industrial,167.67,961.35
55.66,Sudeste,30,1.46,Comercial,179.17,260.43
652.85,Centro-Oeste,30,1.27,Residencial,108.18,937.3
473.34,Sudeste,30,0.52,Comercial,46.15,292.29
1140.58,Nordeste,30,0.93,Residencial,123.16,1183.9
779.39,Centro-Oeste,30,0.89,Industrial,181.03,874.69
1013.14,Sul,30,1.2,Residencial,52.63,1268.4
1305.0,Centro-Oeste,30,0.74,Residencial,84.34,1050.04
1786.17,Nordeste,30,1.3,Industrial,124.53,2446.55
1116.51,Centro-Oeste,30,1.17,Comercial,126.75,1433.07
988.75,Sudeste,30,1.27,Comercial,154.3,1410.01
1583.57,Sudeste,30,0.97,Industrial,26.33,1562.39
212.6,Sul,30,1.23,Residencial,146.45,407.95
1540.0,Sudeste,30,0.53,Comercial,23.6,839.8
396.93,Nordeste,30,0.54,Comercial,61.98,276.32
180.75,Nordeste,30,1.17,Comercial,174.79,386.27
221.19,Sul,30,0.81,Residencial,162.83,341.99
1813.39,Sudeste,30,1.18,Residencial,116.25,2256.05
178.77,Nordeste,30,0.5,Comercial,147.02,236.41
626.32,Sudeste,30,1.04,Residencial,102.53,753.9
487.08,Nordeste,30,0.7,Residencial,130.29,471.25
1142.45,Norte,30,1.05,Comercial,36.47,1236.04
640.98,Centro-Oeste,30,1.05,Industrial,142.9,815.93
1428.06,Sudeste,30,1.01,Comercial,129.58,1571.92
1606.1,Sul,30,0.65,Residencial,193.39,1237.36
1771.17,Nordeste,30,1.31,Comercial,128.25,2448.48
1517.85,Centro-Oeste,30,0.69,Industrial,95.31,1142.63
1588.54,Norte,30,0.53,Industrial,69.81,911.74
1416.62,Sudeste,30,1.24,Comercial,146.15,1902.76
447.33,Sul,30,0.64,Comercial,138.0,424.29
1086.06,Nordeste,30,1.4,Comercial,75.64,1596.12
1761.06,Sudeste,30,0.99,Comercial,73.2,1816.65
646.01,Norte,30,0.52,Industrial,127.49,463.42
744.64,Sul,30,0.63,Comercial,98.19,567.31
604.8,Sudeste,30,1.13,Industrial,38.78,722.2
177.17,Sudeste,30,1.02,Comercial,140.9,321.61
1903.2,Norte,30,1.46,Residencial,77.25,2855.92
1653.58,Sul,30,0.92,Industrial,87.6,1608.89
694.87,Sudeste,30,0.57,Industrial,20.33,416.41
1203.0,Centro-Oeste,30,1.42,Residencial,120.96,1829.22
1710.18,Sul,30,0.92,Residencial,111.65,1685.02
358.19,Sudeste,30,1.48,Residencial,31.21,561.33
1472.0,Sul,30,0.79,Comercial,160.71,1323.59
1626.91,Nordeste,30,0.95,Residencial,110.08,1655.64
270.44,Sul,30,1.34,Comercial,136.75,499.14
1444.27,Nordeste,30,1.23,Residencial,29.19,1805.64
1338.83,Norte,30,1.47,Industrial,48.31,2016.39
911.37,Norte,30,0.92,Comercial,197.38,1035.84
1370.85,Sul,30,0.52,Comercial,41.02,753.86
1009.89,Centro-Oeste,30,0.68,Comercial,145.68,832.41
802.53,Sudeste,30,0.65,Residencial,119.46,641.1
70.87,Norte,30,0.57,Industrial,20.14,60.54
1235.67,Sul,30,1.49,Comercial,59.37,1900.52
1456.7,Sul,30,0.88,Comercial,47.89,1329.79
1314.42,Sul,30,0.6,Comercial,74.58,863.23
777.55,Nordeste,30,0.6,Industrial,180.17,646.7
1203.96,Nordeste,30,0.79,Industrial,38.81,989.94
1175.09,Sudeste,30,1.02,Industrial,182.63,1381.22
927.36,Centro-Oeste,30,0.64,Comercial,160.87,754.38
869.77,Centro-Oeste,30,0.61,Residencial,190.13,720.69
1211.25,Centro-Oeste,30,0.76,Industrial,83.11,1003.66
186.43,Centro-Oeste,30,0.73,Industrial,154.53,290.62
1313.94,Centro-Oeste,30,1.03,Industrial,107.32,1460.68
1537.11,Nordeste,30,1.41,Industrial,42.3,2209.63
1876.54,Sul,30,0.68,Residencial,147.68,1423.73
1303.03,Nordeste,30,0.86,Comercial,155.98,1276.59
855.67,Sudeste,30,0.59,Residencial,120.87,625.72
1311.41,Sul,30,1.01,Residencial,27.77,1352.29
204.6,Centro-Oeste,30,0.57,Residencial,189.61,306.23
70.09,Sul,30,1.2,Industrial,65.09,149.2
910.21,Centro-Oeste,30,0.97,Comercial,135.59,1018.49
554.5,Sudeste,30,1.07,Comercial,100.9,694.22
1666.43,Sul,30,1.42,Comercial,57.32,2423.65
984.65,Sul,30,0.63,Comercial,181.45,801.78
152.17,Sudeste,30,0.85,Comercial,26.2,155.54
372.88,Sudeste,30,1.19,Industrial,98.82,542.55
1603.84,Sudeste,30,1.0,Industrial,18.48,1622.32
671.75,Sudeste,30,1.31,Residencial,27.82,907.81
1506.56,Centro-Oeste,30,1.13,Residencial,125.52,1827.93
776.23,Sudeste,30,1.34,Comercial,70.85,1111.0
135.86,Centro-Oeste,30,0.98,Industrial,103.5,236.64
1361.93,Sul,30,1.38,Industrial,197.82,2077.28
640.95,Sul,30,1.3,Comercial,122.75,955.99
520.31,Nordeste,30,1.08,Comercial,191.54,753.47
210.8,Centro-Oeste,30,1.12,Industrial,118.44,354.54
1310.19,Centro-Oeste,30,1.38,Comercial,149.42,1957.48
1223.71,Norte,30,1.28,Comercial,180.88,1747.23
1843.57,Nordeste,30,0.63,Comercial,112.84,1274.29
317.71,Norte,30,0.54,Industrial,92.2,263.76
177.73,Norte,30,1.15,Comercial,100.93,305.32
573.2,Norte,30,0.71,Residencial,137.12,544.09
1459.96,Centro-Oeste,30,1.01,Residencial,36.65,1511.21
815.79,Norte,30,1.12,Residencial,63.31,976.99
1171.64,Centro-Oeste,30,1.01,Comercial,60.25,1243.61
378.73,Centro-Oeste,30,1.0,Comercial,15.58,394.31
56.86,Nordeste,30,0.89,Industrial,168.84,219.45
179.86,Norte,30,0.68,Residencial,70.07,192.37
1891.72,Sudeste,30,1.32,Industrial,180.5,2677.57
934.92,Sul,30,1.23,Industrial,185.02,1334.97
1098.22,Nordeste,30,0.68,Residencial,147.1,893.89
1019.35,Norte,30,1.0,Industrial,175.88,1195.23
1213.74,Centro-Oeste,30,0.9,Comercial,70.52,1162.89
380.29,Sudeste,30,0.53,Comercial,147.01,348.56
1989.66,Nordeste,30,0.67,Industrial,97.09,1430.16
594.96,Sudeste,30,0.82,Industrial,34.47,522.34
1308.63,Nordeste,30,0.54,Industrial,64.79,771.45
889.03,Nordeste,30,0.8,Industrial,121.23,832.45
409.12,Sudeste,30,0.5,Industrial,49.76,254.32
538.66,Sul,30,1.35,Residencial,162.39,889.58
1106.07,Centro-Oeste,30,0.78,Residencial,160.85,1023.58
1499.86,Nordeste,30,0.8,Residencial,73.44,1273.33
95.98,Centro-Oeste,30,0.53,Residencial,92.46,143.33
1905.11,Sul,30,1.34,Comercial,76.76,2629.61
1849.08,Sul,30,1.33,Industrial,100.8,2560.08
958.47,Sudeste,30,0.67,Comercial,159.52,801.69
973.89,Centro-Oeste,30,0.53,Residencial,27.76,543.92
1026.5,Centro-Oeste,30,1.0,Comercial,53.89,1080.39
1613.82,Sudeste,30,1.0,Comercial,177.63,1791.45
1884.07,Centro-Oeste,30,0.65,Comercial,183.17,1407.82
403.72,Centro-Oeste,30,1.43,Industrial,107.82,685.14
1888.41,Centro-Oeste,30,0.75,Comercial,100.81,1517.12
829.38,Norte,30,0.52,Comercial,105.88,537.16
606.73,Sudeste,30,0.97,Residencial,125.19,713.72
1180.07,Norte,30,1.08,Residencial,145.63,1420.11
247.74,Norte,30,0.71,Residencial,95.12,271.02
1698.9,Sul,30,0.62,Comercial,119.57,1172.89
1663.29,Sul,30,1.3,Industrial,196.05,2358.33
873.0,Sudeste,30,0.89,Residencial,14.79,791.76
964.17,Nordeste,30,0.71,Comercial,11.6,696.16
211.0,Norte,30,0.99,Comercial,119.96,328.85
1294.73,Nordeste,30,0.72,Industrial,79.52,1011.73
1912.9,Norte,30,0.78,Residencial,19.54,1511.6
1639.19,Sul,30,1.04,Comercial,198.79,1903.55
1753.92,Nordeste,30,1.44,Residencial,68.48,2594.12
569.5,Centro-Oeste,30,1.39,Comercial,96.43,888.03
1398.34,Centro-Oeste,30,1.28,Comercial,94.43,1884.31
565.35,Sudeste,30,0.99,Residencial,14.06,573.76
723.54,Sul,30,1.2,Comercial,120.37,988.62
1460.27,Centro-Oeste,30,1.36,Comercial,100.89,2086.86
174.99,Centro-Oeste,30,1.13,Residencial,79.67,277.41
1645.41,Centro-Oeste,30,1.26,Industrial,174.35,2247.57
1960.03,Sul,30,1.37,Residencial,164.03,2849.27
1637.89,Sul,30,0.99,Comercial,10.62,1632.13
233.99,Sudeste,30,0.51,Comercial,129.92,249.25
275.12,Centro-Oeste,30,0.75,Residencial,102.36,308.7
1539.78,Nordeste,30,1.3,Industrial,76.55,2078.26
549.8,Norte,30,0.93,Industrial,188.46,699.77
283.12,Sul,30,1.07,Industrial,129.82,432.76
1836.69,Nordeste,30,0.52,Residencial,35.0,990.08
1620.62,Centro-Oeste,30,1.34,Residencial,15.75,2187.38
647.18,Nordeste,30,0.87,Industrial,148.64,711.69
534.66,Norte,30,1.28,Comercial,49.73,734.09
219.11,Nordeste,30,1.44,Residencial,22.01,337.53
240.17,Norte,30,0.93,Industrial,162.1,385.46
516.61,Sul,30,1.07,Comercial,75.58,628.35
1528.82,Nordeste,30,0.63,Residencial,80.43,1043.59
523.4,Sudeste,30,0.53,Residencial,22.11,299.51
1972.49,Sudeste,30,1.15,Comercial,16.12,2284.48
1464.6,Centro-Oeste,30,1.01,Residencial,60.49,1539.74
683.93,Centro-Oeste,30,0.65,Residencial,170.73,615.28
559.56,Nordeste,30,1.09,Residencial,15.24,625.16
1003.17,Centro-Oeste,30,0.66,Industrial,117.0,779.09
1879.77,Sul,30,0.93,Residencial,54.64,1802.83
1699.67,Sul,30,1.27,Residencial,69.85,2228.43
460.79,Norte,30,1.05,Comercial,142.56,626.39
1818.46,Centro-Oeste,30,1.02,Residencial,26.2,1881.03
1253.37,Sul,30,1.06,Comercial,12.79,1341.36
847.53,Norte,30,0.54,Industrial,107.4,565.07
628.18,Sul,30,1.32,Residencial,83.79,912.99
156.7,Sul,30,1.34,Industrial,45.15,255.13
1354.66,Sudeste,30,0.6,Residencial,123.08,935.88
871.29,Norte,30,1.32,Comercial,65.72,1215.82
809.32,Norte,30,0.58,Residencial,26.87,496.28
901.6,Sul,30,1.16,Industrial,182.02,1227.88
1753.21,Nordeste,30,1.18,Industrial,90.9,2159.69
1872.84,Norte,30,0.8,Residencial,26.95,1525.22
1406.87,Sul,30,1.38,Residencial,135.89,2077.37
277.87,Norte,30,0.52,Residencial,142.52,287.01
1705.06,Norte,30,0.55,Residencial,164.74,1102.52
1849.32,Centro-Oeste,30,0.92,Comercial,11.74,1713.11
1797.0,Sudeste,30,0.65,Industrial,27.73,1195.78
1576.67,Norte,30,0.71,Residencial,112.28,1231.72
1911.49,Sudeste,30,1.4,Residencial,53.07,2729.16
439.7,Sul,30,1.23,Comercial,36.75,577.58
571.89,Centro-Oeste,30,1.15,Comercial,111.3,768.97
493.18,Nordeste,30,1.02,Comercial,113.35,616.39
1343.55,Norte,30,0.62,Residencial,97.68,930.68
768.71,Centro-Oeste,30,1.42,Comercial,25.68,1117.25
271.29,Sudeste,30,1.49,Residencial,78.64,482.86
1364.61,Sul,30,0.74,Industrial,62.6,1072.41
1792.98,Nordeste,30,1.27,Residencial,52.1,2329.18
484.8,Norte,30,0.65,Residencial,13.37,328.49
371.48,Sudeste,30,0.8,Residencial,138.3,435.48
1261.25,Sudeste,30,1.44,Comercial,119.89,1936.09
1955.09,Centro-Oeste,30,0.76,Comercial,32.95,1518.82
1699.47,Norte,30,1.13,Comercial,183.19,2103.59
133.7,Centro-Oeste,30,1.24,Residencial,86.48,252.27
1333.84,Sudeste,30,1.41,Industrial,13.12,1893.83
954.01,Nordeste,30,1.28,Residencial,20.49,1241.62
985.63,Sul,30,1.38,Industrial,161.41,1521.58
1956.4,Sul,30,0.79,Residencial,138.95,1684.51
969.95,Nordeste,30,1.4,Industrial,87.15,1445.08
1996.73,Norte,30,0.6,Industrial,194.95,1392.99
269.1,Sudeste,30,1.24,Industrial,31.71,365.39
527.68,Nordeste,30,0.6,Comercial,90.62,407.23
1325.02,Sudeste,30,0.93,Comercial,46.02,1278.29
1442.78,Norte,30,0.7,Industrial,194.08,1204.03
1022.05,Sudeste,30,1.14,Industrial,191.21,1356.35
869.96,Nordeste,30,1.41,Residencial,160.18,1386.82
1439.07,Nordeste,30,0.51,Industrial,111.58,845.51
1055.5,Sudeste,30,0.56,Industrial,134.69,725.77
825.98,Centro-Oeste,30,1.31,Residencial,43.64,1125.67
798.99,Nordeste,30,0.96,Residencial,36.69,803.72
1512.01,Norte,30,0.98,Residencial,106.27,1588.04
1808.34,Centro-Oeste,30,0.78,Industrial,197.8,1608.31
1206.5,Norte,30,0.89,Industrial,183.33,1257.12
595.76,Centro-Oeste,30,1.4,Industrial,134.69,968.75
696.64,Sul,30,0.74,Industrial,23.75,539.26
1126.48,Sul,30,1.03,Comercial,192.45,1352.72
1048.58,Sul,30,1.12,Industrial,197.73,1372.14
490.58,Centro-Oeste,30,1.07,Industrial,149.01,673.93
492.77,Nordeste,30,0.61,Comercial,34.89,335.48
1184.59,Sul,30,1.24,Residencial,34.06,1502.95
686.99,Norte,30,1.32,Comercial,62.69,969.52
613.94,Sudeste,30,1.11,Residencial,80.47,761.94
1793.55,Sul,30,1.41,Industrial,168.33,2697.24
1665.65,Sul,30,1.41,Industrial,189.91,2538.48
1591.91,Sudeste,30,1.13,Comercial,141.88,1940.74
945.17,Centro-Oeste,30,1.39,Comercial,129.42,1443.21
288.95,Norte,30,1.22,Comercial,62.23,414.75
302.47,Nordeste,30,1.22,Industrial,91.11,460.12
899.8,Norte,30,1.13,Industrial,64.7,1081.47
995.72,Norte,30,1.07,Residencial,178.49,1243.91
617.16,Sul,30,1.05,Residencial,107.83,755.85
1066.62,Nordeste,30,1.09,Industrial,87.65,1250.27
521.46,Sudeste,30,0.9,Residencial,72.08,541.39
1553.59,Nordeste,30,0.59,Industrial,36.97,953.59
858.37,Sul,30,1.43,Residencial,129.57,1357.04
1835.05,Nordeste,30,1.48,Residencial,155.56,2871.43
972.46,Sul,30,1.01,Industrial,118.3,1100.48
1873.22,Sul,30,1.45,Residencial,100.43,2816.6
1212.65,Norte,30,1.37,Industrial,165.2,1826.53
1679.72,Sudeste,30,1.25,Comercial,155.17,2254.82
1217.23,Sudeste,30,1.26,Industrial,118.55,1652.26
111.29,Nordeste,30,1.36,Comercial,21.58,172.93
69.01,Nordeste,30,0.8,Residencial,104.38,159.59
957.7,Centro-Oeste,30,1.33,Industrial,94.98,1368.72
1571.73,Nordeste,30,1.31,Comercial,177.91,2236.88
75.62,Sudeste,30,0.56,Industrial,111.92,154.27
1403.62,Centro-Oeste,30,0.98,Comercial,80.83,1456.38
1047.98,Norte,30,0.73,Residencial,83.68,848.71
512.87,Centro-Oeste,30,1.35,Comercial,135.2,827.57
528.57,Norte,30,1.02,Residencial,154.11,693.25
722.95,Nordeste,30,0.7,Industrial,70.64,576.71
1734.36,Sul,30,1.14,Comercial,124.23,2101.4
625.62,Sul,30,0.75,Comercial,166.35,635.57
760.88,Sudeste,30,1.02,Industrial,50.48,826.58
1307.68,Sul,30,1.4,Industrial,134.86,1965.61
366.12,Sudeste,30,0.9,Industrial,86.82,416.33
1352.59,Sul,30,1.03,Comercial,85.19,1478.36
768.03,Sudeste,30,0.74,Residencial,136.61,704.95
146.97,Sudeste,30,1.43,Comercial,184.29,394.46
438.29,Sul,30,1.05,Comercial,62.03,522.23
673.96,Sul,30,1.44,Residencial,19.64,990.14
1353.16,Nordeste,30,1.42,Comercial,168.38,2089.87
1594.32,Nordeste,30,1.16,Residencial,184.78,2034.19
1519.76,Sul,30,0.94,Industrial,183.64,1612.21
1232.69,Sudeste,30,1.47,Comercial,145.53,1957.58
1099.86,Centro-Oeste,30,0.52,Comercial,154.24,726.17
626.01,Sudeste,30,0.5,Comercial,167.53,480.53
832.01,Nordeste,30,1.44,Comercial,192.71,1390.8
1127.76,Centro-Oeste,30,0.97,Residencial,114.98,1208.91
535.27,Centro-Oeste,30,1.44,Industrial,87.2,857.99
1092.47,Centro-Oeste,30,0.6,Industrial,53.87,709.35
923.45,Centro-Oeste,30,0.67,Industrial,25.65,644.36
1355.98,Sudeste,30,1.34,Industrial,84.46,1901.47
562.62,Norte,30,1.0,Residencial,61.49,624.11
357.58,Sudeste,30,0.85,Industrial,171.6,475.54
440.42,Nordeste,30,1.08,Industrial,168.34,643.99
313.97,Norte,30,1.16,Residencial,111.63,475.84
324.01,Centro-Oeste,30,0.9,Residencial,22.8,314.41
1775.21,Sul,30,0.8,Industrial,189.9,1610.07
240.61,Norte,30,0.59,Comercial,91.72,233.68
265.68,Sul,30,1.37,Residencial,197.87,561.85
686.98,Sudeste,30,0.63,Residencial,183.4,616.2
248.9,Norte,30,0.97,Comercial,185.55,426.98
941.07,Sul,30,0.84,Comercial,114.79,905.29
1153.19,Sul,30,1.41,Residencial,106.75,1732.75
1704.1,Norte,30,1.16,Comercial,190.5,2167.26
697.01,Nordeste,30,0.84,Residencial,194.06,779.55
1464.23,Norte,30,1.08,Industrial,15.08,1596.45
1645.76,Sudeste,30,1.22,Residencial,91.67,2099.5
113.44,Sul,30,1.31,Residencial,68.74,217.35
346.89,Sudeste,30,0.54,Industrial,181.03,368.35
1529.12,Sudeste,30,0.72,Comercial,114.57,1215.54
284.83,Sul,30,0.75,Industrial,188.44,402.06
1094.48,Centro-Oeste,30,1.2,Industrial,47.5,1360.88
396.03,Sudeste,30,0.72,Industrial,128.64,413.78
338.47,Nordeste,30,0.87,Residencial,40.06,334.53
140.63,Norte,30,1.11,Residencial,104.29,260.39
282.91,Centro-Oeste,30,0.83,Residencial,80.33,315.15
1275.11,Centro-Oeste,30,0.63,Residencial,28.97,832.29
1264.57,Sudeste,30,0.64,Residencial,46.47,855.79
143.78,Sul,30,0.84,Industrial,165.89,286.67
675.92,Centro-Oeste,30,1.2,Residencial,112.82,923.92
586.49,Centro-Oeste,30,0.82,Residencial,78.0,558.92
1029.34,Centro-Oeste,30,0.63,Comercial,106.64,755.12
1663.59,Sul,30,1.23,Residencial,101.92,2148.14
884.8,Sul,30,0.81,Industrial,52.78,769.47
1561.38,Norte,30,0.92,Comercial,63.57,1500.04
1452.5,Norte,30,0.94,Residencial,53.43,1418.78
1990.33,Norte,30,1.28,Industrial,198.59,2746.21
1281.33,Centro-Oeste,30,0.67,Industrial,43.89,902.38
1037.68,Norte,30,1.45,Comercial,14.75,1519.39
1241.92,Sudeste,30,0.65,Residencial,51.71,858.96
1798.36,Sudeste,30,1.04,Industrial,82.72,1953.01
1047.45,Sul,30,1.35,Industrial,102.03,1516.09
1413.3,Nordeste,30,1.05,Comercial,27.1,1511.06
1017.6,Nordeste,30,0.94,Residencial,177.56,1134.1
1315.21,Norte,30,0.59,Residencial,109.83,885.8
1126.18,Nordeste,30,0.53,Residencial,158.12,755.0
254.99,Sul,30,0.58,Residencial,39.29,187.18
754.62,Centro-Oeste,30,0.82,Residencial,175.89,794.68
90.79,Nordeste,30,1.34,Residencial,195.19,316.85
1007.26,Sudeste,30,0.57,Industrial,100.37,674.51
1479.44,Centro-Oeste,30,1.18,Industrial,171.14,1916.88
237.22,Norte,30,0.61,Comercial,183.98,328.68
326.04,Nordeste,30,1.33,Comercial,171.76,605.39
1731.58,Norte,30,1.47,Industrial,119.62,2665.04
1680.21,Nordeste,30,0.54,Industrial,188.49,1095.8
